raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
I S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian I S C,12th Standard,Indian I S C,,,review_needed,L3,0.5,50.0,wrong_degree
Indian I S C qualification,12th Standard,Indian I S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian I S C (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian I S C (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian I S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India I S C,12th Standard,India I S C,,,review_needed,L3,0.5,50.0,wrong_degree
India I S C qualification,12th Standard,India I S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India I S C (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India I S C (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India I S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
IN I S C,12th Standard,IN I S C,,,review_needed,L3,0.62,62.0,wrong_degree
IN I S C qualification,12th Standard,IN I S C qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN I S C (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
IN I S C (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN I S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian plus two qualification,12th Standard,Indian plus two qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India plus two qualification,12th Standard,India plus two qualification,,,review_needed,L3,0.5,50.0,wrong_degree
PLUSTWO qualification,12th Standard,PLUSTWO qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian PLUSTWO qualification,12th Standard,Indian PLUSTWO qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India PLUSTWO qualification,12th Standard,India PLUSTWO qualification,,,review_needed,L3,0.5,50.0,wrong_degree
IN PLUSTWO qualification,12th Standard,IN PLUSTWO qualification,,,review_needed,L3,0.62,62.0,wrong_degree
HSC Hons qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC Hons,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC Hons qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC Hons (India),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC Hons (IN),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC Hons (school qualification),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC Hons,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC Hons qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC Hons (India),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC Hons (IN),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC Hons (school qualification),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
IN HSC Hons qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
HSCHONS,12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
HSCHONS qualification,12th Standard,HSCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
HSCHONS (India),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
HSCHONS (IN),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
HSCHONS (school qualification),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
Indian HSCHONS,12th Standard,Indian HSCHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian HSCHONS qualification,12th Standard,Indian HSCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian HSCHONS (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian HSCHONS (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian HSCHONS (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India HSCHONS,12th Standard,India HSCHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India HSCHONS qualification,12th Standard,India HSCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India HSCHONS (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India HSCHONS (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India HSCHONS (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
IN HSCHONS,12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN HSCHONS qualification,12th Standard,IN HSCHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN HSCHONS (India),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN HSCHONS (IN),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN HSCHONS (school qualification),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
Indian cbse 12th qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India cbse 12th qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian CBSE12TH qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India CBSE12TH qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian CBSE 12th Hons qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India CBSE 12th Hons qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian Plus Two (Hons) qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India Plus Two (Hons) qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
10+2 qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian 10+2 qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India 10+2 qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN 10+2 qualification,12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
ISC Hons qualification,12th Standard,ISC Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian ISC Hons,12th Standard,Indian ISC Hons,,,review_needed,L3,0.5,50.0,wrong_degree
Indian ISC Hons qualification,12th Standard,Indian ISC Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian ISC Hons (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian ISC Hons (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian ISC Hons (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India ISC Hons,12th Standard,India ISC Hons,,,review_needed,L3,0.5,50.0,wrong_degree
India ISC Hons qualification,12th Standard,India ISC Hons qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India ISC Hons (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India ISC Hons (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India ISC Hons (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
IN ISC Hons qualification,12th Standard,IN ISC Hons qualification,,,review_needed,L3,0.62,62.0,wrong_degree
ISCHONS,12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
ISCHONS qualification,12th Standard,ISCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
ISCHONS (India),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
ISCHONS (IN),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
ISCHONS (school qualification),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
Indian ISCHONS,12th Standard,Indian ISCHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian ISCHONS qualification,12th Standard,Indian ISCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian ISCHONS (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian ISCHONS (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian ISCHONS (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India ISCHONS,12th Standard,India ISCHONS,,,review_needed,L3,0.5,50.0,wrong_degree
India ISCHONS qualification,12th Standard,India ISCHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India ISCHONS (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India ISCHONS (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India ISCHONS (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
IN ISCHONS,12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN ISCHONS qualification,12th Standard,IN ISCHONS qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN ISCHONS (India),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN ISCHONS (IN),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
IN ISCHONS (school qualification),12th Standard,Bachelor of Science,,,review_needed,L2,0.8571,85.7,wrong_degree
HSC qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC (India),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC (IN),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
Indian HSC (school qualification),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC (India),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC (IN),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
India HSC (school qualification),12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
IN HSC qualification,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.75,75.0,wrong_degree
H S C,12th Standard,Senior Secondary (Class XII),,,review_needed,L3,0.8,80.0,wrong_degree
H S C qualification,12th Standard,H S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
H S C (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
H S C (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
H S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian H S C,12th Standard,Indian H S C,,,review_needed,L3,0.5,50.0,wrong_degree
Indian H S C qualification,12th Standard,Indian H S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian H S C (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian H S C (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian H S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India H S C,12th Standard,India H S C,,,review_needed,L3,0.5,50.0,wrong_degree
India H S C qualification,12th Standard,India H S C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India H S C (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
India H S C (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India H S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
IN H S C,12th Standard,IN H S C,,,review_needed,L3,0.62,62.0,wrong_degree
IN H S C qualification,12th Standard,IN H S C qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN H S C (India),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
IN H S C (IN),12th Standard,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN H S C (school qualification),12th Standard,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian B A,Bachelor of Arts,Indian B A,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B A degree,Bachelor of Arts,Indian B A degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B A qualification,Bachelor of Arts,Indian B A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Indian B A (India),Bachelor of Arts,,,,review_needed,L3,0.35,35.0,wrong_degree
Indian B A (IN),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B A (3-4 years),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B A (Hons),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B A with Honours,Bachelor of Arts,Indian B A with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
India B A,Bachelor of Arts,India B A,,,review_needed,L3,0.5,50.0,wrong_degree
India B A degree,Bachelor of Arts,India B A degree,,,review_needed,L3,0.5,50.0,wrong_degree
India B A qualification,Bachelor of Arts,India B A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
India B A (India),Bachelor of Arts,,,,review_needed,L3,0.35,35.0,wrong_degree
India B A (IN),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B A (3-4 years),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B A (Hons),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B A with Honours,Bachelor of Arts,India B A with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
IN B A degree,Bachelor of Arts,IN B A degree,,,review_needed,L3,0.62,62.0,wrong_degree
IN B A qualification,Bachelor of Arts,IN B A qualification,,,review_needed,L3,0.62,62.0,wrong_degree
IN B A with Honours,Bachelor of Arts,IN B A with Honours,,,review_needed,L3,0.62,62.0,wrong_degree
B. A. (Hons) qualification,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B. A. (Hons) with Honours,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. A. (Hons) degree,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. A. (Hons) qualification,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. A. (Hons) (India),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. A. (Hons) (IN),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. A. (Hons) (3-4 years),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. A. (Hons) (Hons),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. A. (Hons) with Honours,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. A. (Hons) degree,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. A. (Hons) qualification,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. A. (Hons) (India),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. A. (Hons) (IN),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. A. (Hons) (3-4 years),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. A. (Hons) (Hons),Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. A. (Hons) with Honours,Bachelor of Arts,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B. A. (Hons) degree,Bachelor of Arts,,,,review_needed,L3,0.35,35.0,wrong_degree
IN B. A. (Hons) qualification,Bachelor of Arts,,,,review_needed,L3,0.35,35.0,wrong_degree
IN B. A. (Hons) with Honours,Bachelor of Arts,,,,review_needed,L3,0.35,35.0,wrong_degree
BAHONSHONS degree,Bachelor of Arts,BAHONSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
BAHONSHONS qualification,Bachelor of Arts,BAHONSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
BAHONSHONS with Honours,Bachelor of Arts,BAHONSHONS with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BAHONSHONS,Bachelor of Arts,Indian BAHONSHONS,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BAHONSHONS degree,Bachelor of Arts,Indian BAHONSHONS degree,,,review_needed,L3,0.5,50.0,wrong_degree
Indian BAHONSHONS qualification,Bachelor of Arts,Indian BAHONSHONS qualification,,,review_needed,L3,0.5,50.0,wrong_degree
